,mean,mean_se,mean_ci_lower,mean_ci_upper,date,district,state,target
15,2.6313657849267664,1.687023532964946,-0.6751395807560483,5.937871150609581,2023-12-06,East Jaintia Hills,Meghalaya,enteric_fever_cases
16,2.6329567221936805,1.6896556807054903,-0.6787075582625897,5.944621002649951,2023-12-07,East Jaintia Hills,Meghalaya,enteric_fever_cases
17,2.6325626417517456,1.6923862790437751,-0.6844535131038079,5.949578796607299,2023-12-08,East Jaintia Hills,Meghalaya,enteric_fever_cases
18,2.6326602567853143,1.6950869407808116,-0.6896490978092555,5.954969611379884,2023-12-09,East Jaintia Hills,Meghalaya,enteric_fever_cases
19,2.6326360772174784,1.6977896114642514,-0.6949704145787061,5.960242569013663,2023-12-10,East Jaintia Hills,Meghalaya,enteric_fever_cases
20,2.6326420665766923,1.7004864267330586,-0.7002500860193117,5.965534219172696,2023-12-11,East Jaintia Hills,Meghalaya,enteric_fever_cases
21,2.632640582992534,1.7031793576153313,-0.7055296171455803,5.9708107831306485,2023-12-12,East Jaintia Hills,Meghalaya,enteric_fever_cases
22,2.9894190279300914,1.596634069142467,-0.13992624407877852,6.118764299938961,2023-12-02,East Khasi Hills,Meghalaya,enteric_fever_cases
23,3.1488682176927956,1.5978430115527977,0.017153462100294448,6.280582973285297,2023-12-03,East Khasi Hills,Meghalaya,enteric_fever_cases
24,3.136223094482558,1.5984860313554616,0.0032480432354895505,6.269198145729627,2023-12-04,East Khasi Hills,Meghalaya,enteric_fever_cases
25,3.1372259163924094,1.5987730433580833,0.0036883319570719664,6.270763500827747,2023-12-05,East Khasi Hills,Meghalaya,enteric_fever_cases
26,3.137146387568043,1.599085695403346,0.002996016384297473,6.271296758751788,2023-12-06,East Khasi Hills,Meghalaya,enteric_fever_cases
27,3.137152694604061,1.5993962334350158,0.0023936800624126953,6.271911709145709,2023-12-07,East Khasi Hills,Meghalaya,enteric_fever_cases
28,3.137152194424363,1.599706873858355,0.001784335840827822,6.272520053007899,2023-12-08,East Khasi Hills,Meghalaya,enteric_fever_cases
29,3.1371522340911304,1.6000174410724537,0.001175674953183048,6.273128793229078,2023-12-09,East Khasi Hills,Meghalaya,enteric_fever_cases
30,3.137152230945356,1.6003279490391618,0.0005670873757481765,6.273737374514964,2023-12-10,East Khasi Hills,Meghalaya,enteric_fever_cases
31,3.1371522311948317,1.6006383966893127,-4.137858815722595e-05,6.274345840977821,2023-12-11,East Khasi Hills,Meghalaya,enteric_fever_cases
32,3.137152231175047,1.600948784145503,-0.0006497268433278691,6.274954189193422,2023-12-12,East Khasi Hills,Meghalaya,enteric_fever_cases
33,3.4115348378098966,1.7511185210770124,-0.020594396162091133,6.843664071781884,2023-12-02,Ri Bhoi,Meghalaya,enteric_fever_cases
34,2.9504117440861277,1.771705880582953,-0.5220679730542823,6.422891461226538,2023-12-03,Ri Bhoi,Meghalaya,enteric_fever_cases
35,2.8911567428656046,1.7728373726567277,-0.5835406579881961,6.365854143719405,2023-12-04,Ri Bhoi,Meghalaya,enteric_fever_cases
36,2.883542387355257,1.7729579958289645,-0.5913914305718286,6.358476205282343,2023-12-05,Ri Bhoi,Meghalaya,enteric_fever_cases
37,2.882563931382871,1.7729730873105474,-0.5923994653045903,6.357527328070333,2023-12-06,Ri Bhoi,Meghalaya,enteric_fever_cases
38,2.882438198339727,1.772975019898125,-0.5925289861497838,6.357405382829238,2023-12-07,Ri Bhoi,Meghalaya,enteric_fever_cases
39,2.8824220414572665,1.7729752681872721,-0.5925456296700302,6.357389712584563,2023-12-08,Ri Bhoi,Meghalaya,enteric_fever_cases
40,2.8824199652739155,1.7729753001511996,-0.5925477685015279,6.357387699049359,2023-12-09,Ri Bhoi,Meghalaya,enteric_fever_cases
41,2.882419698481277,1.7729753043188259,-0.5925480434625641,6.357387440425118,2023-12-10,Ri Bhoi,Meghalaya,enteric_fever_cases
42,2.8824196641980273,1.7729753049146162,-0.5925480789135413,6.357387407309596,2023-12-11,Ri Bhoi,Meghalaya,enteric_fever_cases
43,2.882419659792579,1.7729753050514208,-0.5925480835871215,6.357387403172279,2023-12-12,Ri Bhoi,Meghalaya,enteric_fever_cases
44,2.285740714033445,1.6832324982899851,-1.013334360222304,5.584815788289194,2023-12-02,South West Khasi Hills,Meghalaya,enteric_fever_cases
45,2.2629213479913033,1.703372752896656,-1.0756278999329876,5.601470595915594,2023-12-03,South West Khasi Hills,Meghalaya,enteric_fever_cases
46,2.262192308163896,1.7169787110354486,-1.103024127687588,5.62740874401538,2023-12-04,South West Khasi Hills,Meghalaya,enteric_fever_cases
47,2.2621690165847625,1.7302973109737656,-1.1291513954703203,5.653489428639846,2023-12-05,South West Khasi Hills,Meghalaya,enteric_fever_cases
48,2.262168272458532,1.743508474231261,-1.1550455437751204,5.679382088692185,2023-12-06,South West Khasi Hills,Meghalaya,enteric_fever_cases
49,2.262168248684968,1.7566201012661726,-1.1807438843158327,5.705080381685769,2023-12-07,South West Khasi Hills,Meghalaya,enteric_fever_cases
50,2.2621682479254432,1.769634578195378,-1.2062517911342274,5.730588286985114,2023-12-08,South West Khasi Hills,Meghalaya,enteric_fever_cases
51,2.2621682479011778,1.78255403841484,-1.2315734678883365,5.7559099636906925,2023-12-09,South West Khasi Hills,Meghalaya,enteric_fever_cases
52,2.2621682479004024,1.7953805333055923,-1.2567129359228737,5.7810494317236785,2023-12-10,South West Khasi Hills,Meghalaya,enteric_fever_cases
53,2.2621682479003775,1.8081160413191488,-1.2816740729542904,5.806010568755045,2023-12-11,South West Khasi Hills,Meghalaya,enteric_fever_cases
54,2.2621682479003766,1.820762471707544,-1.3064606210485388,5.830797116849292,2023-12-12,South West Khasi Hills,Meghalaya,enteric_fever_cases
