,mean,mean_se,mean_ci_lower,mean_ci_upper,date,district,state,target
30,4.673417605177701,7.663814284493099,-10.347382376632375,19.69421758698778,2023-12-10,Imphal East,Manipur,enteric_fever_cases
31,4.878976424065925,8.027447465235117,-10.85453149558225,20.6124843437141,2023-12-11,Imphal East,Manipur,enteric_fever_cases
32,4.6892305170049005,8.452338448536583,-11.877048427269958,21.25550946127976,2023-12-12,Imphal East,Manipur,enteric_fever_cases
33,3.8987403961171925,3.031489024412998,-2.042868911260748,9.840349703495132,2023-12-02,Thoubal,Manipur,enteric_fever_cases
34,3.3916937737616117,3.68151461625729,-3.8239422826604748,10.607329830183698,2023-12-03,Thoubal,Manipur,enteric_fever_cases
35,3.677756666175183,4.519027041807869,-5.17937358093082,12.534886913281186,2023-12-04,Thoubal,Manipur,enteric_fever_cases
36,3.51636721043667,5.080078166522203,-6.4404030345951195,13.473137455468459,2023-12-05,Thoubal,Manipur,enteric_fever_cases
37,3.6074190634184156,5.657474910397819,-7.4810280044002795,14.69586613123711,2023-12-06,Thoubal,Manipur,enteric_fever_cases
38,3.5560499086401642,6.143324274191357,-8.484644414125565,15.596744231405893,2023-12-07,Thoubal,Manipur,enteric_fever_cases
39,3.5850310877838876,6.613224836600814,-9.376651413619491,16.546713589187267,2023-12-08,Thoubal,Manipur,enteric_fever_cases
40,3.56868063879974,7.041388085735721,-10.232186410411707,17.36954768801119,2023-12-09,Thoubal,Manipur,enteric_fever_cases
41,3.5779051489777918,7.4505548372781565,-11.024913996928078,18.18072429488366,2023-12-10,Thoubal,Manipur,enteric_fever_cases
42,3.572700913417809,7.835391944718058,-11.784385102984839,18.929786929820455,2023-12-11,Thoubal,Manipur,enteric_fever_cases
43,3.5756370116215086,8.203808377480707,-12.503531944308651,19.65480596755167,2023-12-12,Thoubal,Manipur,enteric_fever_cases
44,4.682894171794469,3.318588771710882,-1.8214203002578744,11.187208643846812,2023-12-02,Kakching,Manipur,enteric_fever_cases
45,5.3663652678823,3.44726327733776,-1.3901466009272205,12.122877136691821,2023-12-03,Kakching,Manipur,enteric_fever_cases
46,5.540480499149531,3.4611892626193073,-1.2433257992610578,12.32428679756012,2023-12-04,Kakching,Manipur,enteric_fever_cases
47,5.584836601306257,3.463551675086347,-1.2035999404563578,12.373273143068872,2023-12-05,Kakching,Manipur,enteric_fever_cases
48,5.596136381252093,3.4640769047913267,-1.1933295918158935,12.385602354320078,2023-12-06,Kakching,Manipur,enteric_fever_cases
49,5.599015016222612,3.464205740887219,-1.1907034709532311,12.388733503398456,2023-12-07,Kakching,Manipur,enteric_fever_cases
50,5.599748352564844,3.4642382398443567,-1.1900338313965246,12.389530536526213,2023-12-08,Kakching,Manipur,enteric_fever_cases
51,5.599935171038303,3.4642464981495364,-1.189863198903791,12.389733540980398,2023-12-09,Kakching,Manipur,enteric_fever_cases
52,5.599982763309428,3.4642486006716875,-1.1898197275003595,12.389785254119214,2023-12-10,Kakching,Manipur,enteric_fever_cases
53,5.599994887508009,3.4642491362686085,-1.1898086530524532,12.38979842806847,2023-12-11,Kakching,Manipur,enteric_fever_cases
54,5.599997976164796,3.4642492727714744,-1.1898058319363676,12.38980178426596,2023-12-12,Kakching,Manipur,enteric_fever_cases
55,0.4541919030706263,2.387876115791938,-4.225959283424968,5.1343430895662205,2023-12-02,Churachandpur,Manipur,enteric_fever_cases
56,0.6936405274273773,4.371120643274464,-7.873598505470125,9.260879560324879,2023-12-03,Churachandpur,Manipur,enteric_fever_cases
57,0.5885932699225854,5.360374686620508,-9.91754805949379,11.09473459933896,2023-12-04,Churachandpur,Manipur,enteric_fever_cases
58,0.6346780045453966,6.319903231657295,-11.7521047152812,13.021460724371993,2023-12-05,Churachandpur,Manipur,enteric_fever_cases
59,0.6144604109051434,7.102150333091495,-13.305498454743335,14.534419276553622,2023-12-06,Churachandpur,Manipur,enteric_fever_cases
60,0.6233299659963879,7.826094177104029,-14.71553276074614,15.962192692738917,2023-12-07,Churachandpur,Manipur,enteric_fever_cases
61,0.6194388497282287,8.480528251611407,-16.00209109330456,17.24096879276102,2023-12-08,Churachandpur,Manipur,enteric_fever_cases
62,0.6211459010579261,9.09122392731903,-17.19732557187616,18.43961737399201,2023-12-09,Churachandpur,Manipur,enteric_fever_cases
63,0.6203970094696518,9.662053269930158,-18.31687941630092,19.557673435240226,2023-12-10,Churachandpur,Manipur,enteric_fever_cases
64,0.6207255517936178,10.201550292723425,-19.37394560841834,20.615396712005577,2023-12-11,Churachandpur,Manipur,enteric_fever_cases
65,0.6205814187036925,10.71368127296794,-20.377848018154708,21.619010855562095,2023-12-12,Churachandpur,Manipur,enteric_fever_cases
