,mean,mean_se,mean_ci_lower,mean_ci_upper,date,district,state,target
20,15.198067783732125,9.088470420207383,-2.615006914431955,33.0111424818962,2023-12-11,Bishnupur,Manipur,diarrhea_cases
21,15.208397254424856,9.089531185036915,-2.606756504601176,33.023551013450884,2023-12-12,Bishnupur,Manipur,diarrhea_cases
22,6.8108823296283445,7.969633574107724,-8.809312445604021,22.431077104860712,2023-12-02,Imphal East,Manipur,diarrhea_cases
23,6.652302112795712,9.41988365531616,-11.810330590181476,25.1149348157729,2023-12-03,Imphal East,Manipur,diarrhea_cases
24,6.666189091954565,10.798734231154386,-14.498941079727864,27.831319263636992,2023-12-04,Imphal East,Manipur,diarrhea_cases
25,6.664972999594432,12.01053339861424,-16.87523989680493,30.205185895993797,2023-12-05,Imphal East,Manipur,diarrhea_cases
26,6.665079493642667,13.111597258678337,-19.033178913160974,32.36333790044631,2023-12-06,Imphal East,Manipur,diarrhea_cases
27,6.665070167885281,14.127038947117443,-21.023417376659552,34.35355771243012,2023-12-07,Imphal East,Manipur,diarrhea_cases
28,6.665070984548299,15.074237487457594,-22.87989158527214,36.21003355436874,2023-12-08,Imphal East,Manipur,diarrhea_cases
29,6.6650709130325545,15.96533833842162,-24.62641723127037,37.95655905733548,2023-12-09,Imphal East,Manipur,diarrhea_cases
30,6.665070919295237,16.809265954132865,-26.280484957360486,39.610626795950964,2023-12-10,Imphal East,Manipur,diarrhea_cases
31,6.66507091874681,17.612802601120464,-27.855387846262683,41.1855296837563,2023-12-11,Imphal East,Manipur,diarrhea_cases
32,6.665070918794837,18.381246122738563,-29.36150947273926,42.691651310328936,2023-12-12,Imphal East,Manipur,diarrhea_cases
33,6.78122454310829,8.61860288443998,-10.110926707447096,23.673375793663677,2023-12-02,Thoubal,Manipur,diarrhea_cases
34,6.622258695776269,9.879349585774975,-12.740910683023381,25.98542807457592,2023-12-03,Thoubal,Manipur,diarrhea_cases
35,6.654605529783101,11.356263716911759,-15.603262354302913,28.912473413869115,2023-12-04,Thoubal,Manipur,diarrhea_cases
36,6.648023501707094,12.59345622368867,-18.034697137604493,31.33074414101868,2023-12-05,Thoubal,Manipur,diarrhea_cases
37,6.649362831966871,13.73223038767219,-20.265314155277125,33.56403981921087,2023-12-06,Thoubal,Manipur,diarrhea_cases
38,6.6490903011414115,14.781138802394812,-22.321409402039926,35.61959000432275,2023-12-07,Thoubal,Manipur,diarrhea_cases
39,6.649145756508214,15.76085142812506,-24.24155540830358,37.539846921320006,2023-12-08,Thoubal,Manipur,diarrhea_cases
40,6.649134472288522,16.68304134207537,-26.04902571077197,39.34729465534902,2023-12-09,Thoubal,Manipur,diarrhea_cases
41,6.649136768434439,17.556876085835526,-27.76170804083575,41.059981577704626,2023-12-10,Thoubal,Manipur,diarrhea_cases
42,6.6491363012079745,18.389230694114033,-29.39309356265403,42.69136616506998,2023-12-11,Thoubal,Manipur,diarrhea_cases
43,6.649136396280578,19.185508540105616,-30.95376936741206,44.252042159973215,2023-12-12,Thoubal,Manipur,diarrhea_cases
44,13.136717290514397,9.343063433042941,-5.175350543522921,31.448785124551716,2023-12-02,Kakching,Manipur,diarrhea_cases
45,14.618079960238088,10.011173324008823,-5.0034591978073415,34.239619118283514,2023-12-03,Kakching,Manipur,diarrhea_cases
46,15.148557439151814,10.124410011691191,-4.694921548479668,34.992036426783294,2023-12-04,Kakching,Manipur,diarrhea_cases
47,15.33852196396811,10.149816199276149,-4.554752236314359,35.23179616425058,2023-12-05,Kakching,Manipur,diarrhea_cases
48,15.406548453542328,10.156996191268066,-4.500798272453583,35.313895179538235,2023-12-06,Kakching,Manipur,diarrhea_cases
49,15.430908808657401,10.159322181276655,-4.480996773983746,35.342814391298546,2023-12-07,Kakching,Manipur,diarrhea_cases
50,15.43963227660418,10.160123711731643,-4.473844276861254,35.353108830069615,2023-12-08,Kakching,Manipur,diarrhea_cases
51,15.442756159349688,10.16040671436763,-4.47127506908981,35.35678738778918,2023-12-09,Kakching,Manipur,diarrhea_cases
52,15.443874824938561,10.160507541845641,-4.470354021726493,35.358103671603615,2023-12-10,Kakching,Manipur,diarrhea_cases
53,15.444275420223876,10.160543582289852,-4.470024064413819,35.35857490486157,2023-12-11,Kakching,Manipur,diarrhea_cases
54,15.444418873803045,10.160556480144798,-4.469905890165819,35.35874363777191,2023-12-12,Kakching,Manipur,diarrhea_cases
55,12.819974948199482,7.542189446153397,-1.962444730839275,27.60239462723824,2023-12-02,Churachandpur,Manipur,diarrhea_cases
56,13.843560727068759,8.755305494376136,-3.3165227155541217,31.00364416969164,2023-12-03,Churachandpur,Manipur,diarrhea_cases
57,14.419243292227115,9.160172477947002,-3.5343648567240322,32.37285144117826,2023-12-04,Churachandpur,Manipur,diarrhea_cases
58,14.743017247149979,9.31479000988423,-3.513635695776607,32.999670190076564,2023-12-05,Churachandpur,Manipur,diarrhea_cases
59,14.925113388723341,9.38003601659997,-3.459419377501151,33.309646154947835,2023-12-06,Churachandpur,Manipur,diarrhea_cases
60,15.027527447271707,9.410033874943952,-3.4158000409203257,33.47085493546374,2023-12-07,Churachandpur,Manipur,diarrhea_cases
61,15.085126907083009,9.424810268062364,-3.3871617794425184,33.55741559360854,2023-12-08,Churachandpur,Manipur,diarrhea_cases
62,15.117521851855038,9.432461691872161,-3.3697633497681423,33.60480705347822,2023-12-09,Churachandpur,Manipur,diarrhea_cases
63,15.135741336034593,9.436557086711515,-3.3595706919761934,33.63105336404538,2023-12-10,Churachandpur,Manipur,diarrhea_cases
64,15.14598829296275,9.438794743498661,-3.3537094617606034,33.645686047686105,2023-12-11,Churachandpur,Manipur,diarrhea_cases
65,15.151751360964717,9.44003248687059,-3.3503723261897207,33.653875048119154,2023-12-12,Churachandpur,Manipur,diarrhea_cases
